gt_type,scram_cond,stim_num,run,subject,lag,kappa
actual,intact,2,1,39,0,-0.01976284584980248
actual,intact,2,1,40,0,0.21580547112462
actual,intact,2,1,41,0,0.32015810276679835
actual,intact,2,1,42,0,-0.07707129094412335
actual,intact,2,1,0,1,0.26086956521739135
actual,intact,2,1,1,1,0.32000000000000006
actual,intact,2,1,2,1,-0.05517241379310356
actual,intact,2,1,3,1,-0.04615384615384621
actual,intact,2,1,4,1,0.28421052631578947
actual,intact,2,1,5,1,-0.0851063829787233
actual,intact,2,1,6,1,-0.03478260869565197
actual,intact,2,1,7,1,0.17931034482758623
actual,intact,2,1,8,1,-0.04615384615384621
actual,intact,2,1,9,1,-0.03478260869565197
actual,intact,2,1,10,1,0.08780487804878045
actual,intact,2,1,11,1,0.0
actual,intact,2,1,12,1,0.0
actual,intact,2,1,13,1,-0.03478260869565197
actual,intact,2,1,14,1,0.11076923076923073
actual,intact,2,1,15,1,0.15000000000000002
actual,intact,2,1,16,1,-0.03478260869565197
actual,intact,2,1,17,1,0.32000000000000006
actual,intact,2,1,18,1,0.17931034482758623
actual,intact,2,1,19,1,0.15000000000000002
actual,intact,2,1,20,1,0.26086956521739135
actual,intact,2,1,21,1,0.10526315789473684
actual,intact,2,1,22,1,-0.020000000000000018
actual,intact,2,1,23,1,-0.04615384615384621
actual,intact,2,1,24,1,-0.03478260869565197
actual,intact,2,1,25,1,-0.04615384615384621
actual,intact,2,1,26,1,-0.020000000000000018
actual,intact,2,1,27,1,-0.020000000000000018
actual,intact,2,1,28,1,-0.04615384615384621
actual,intact,2,1,29,1,0.0
actual,intact,2,1,30,1,0.17931034482758623
actual,intact,2,1,31,1,-0.0625
actual,intact,2,1,32,1,-0.03478260869565197
actual,intact,2,1,33,1,0.17931034482758623
actual,intact,2,1,34,1,0.26086956521739135
actual,intact,2,1,35,1,0.15000000000000002
actual,intact,2,1,36,1,-0.0625
actual,intact,2,1,37,1,-0.08799999999999986
actual,intact,2,1,38,1,0.15000000000000002
actual,intact,2,1,39,1,-0.020000000000000018
actual,intact,2,1,40,1,-0.04615384615384621
actual,intact,2,1,41,1,-0.020000000000000018
actual,intact,2,1,42,1,0.25365853658536586
actual,intact,2,1,0,2,-0.035211267605633756
actual,intact,2,1,1,2,-0.06944444444444442
actual,intact,2,1,2,2,0.17877094972067042
actual,intact,2,1,3,2,-0.04672897196261694
actual,intact,2,1,4,2,-0.07462686567164178
actual,intact,2,1,5,2,-0.08620689655172398
actual,intact,2,1,6,2,0.26056338028169024
actual,intact,2,1,7,2,0.17877094972067042
actual,intact,2,1,8,2,-0.04672897196261694
actual,intact,2,1,9,2,0.26056338028169024
actual,intact,2,1,10,2,0.08695652173913038
actual,intact,2,1,11,2,0.0
actual,intact,2,1,12,2,0.0
actual,intact,2,1,13,2,0.26056338028169024
actual,intact,2,1,14,2,0.004987531172069848
actual,intact,2,1,15,2,-0.06329113924050622
actual,intact,2,1,16,2,-0.035211267605633756
actual,intact,2,1,17,2,-0.020242914979756943
actual,intact,2,1,18,2,0.4134078212290503
actual,intact,2,1,19,2,-0.06329113924050622
actual,intact,2,1,20,2,-0.035211267605633756
actual,intact,2,1,21,2,0.10447761194029848
actual,intact,2,1,22,2,-0.020242914979756943
actual,intact,2,1,23,2,-0.04672897196261694
actual,intact,2,1,24,2,0.26056338028169024
actual,intact,2,1,25,2,-0.04672897196261694
actual,intact,2,1,26,2,0.31983805668016196
actual,intact,2,1,27,2,0.31983805668016196
actual,intact,2,1,28,2,0.2149532710280373
actual,intact,2,1,29,2,0.0
actual,intact,2,1,30,2,0.17877094972067042
actual,intact,2,1,31,2,0.14936708860759496
actual,intact,2,1,32,2,0.26056338028169024
actual,intact,2,1,33,2,-0.05586592178770955
actual,intact,2,1,34,2,-0.035211267605633756
actual,intact,2,1,35,2,-0.06329113924050622
actual,intact,2,1,36,2,-0.06329113924050622
actual,intact,2,1,37,2,0.04700162074554293
actual,intact,2,1,38,2,-0.06329113924050622
actual,intact,2,1,39,2,-0.020242914979756943
actual,intact,2,1,40,2,-0.04672897196261694
actual,intact,2,1,41,2,-0.020242914979756943
actual,intact,2,1,42,2,-0.07905138339920947
actual,intact,2,1,0,3,-0.035650623885918
actual,intact,2,1,1,3,0.12426729191090269
actual,intact,2,1,2,3,-0.056577086280056754
actual,intact,2,1,3,3,0.21451104100946383
actual,intact,2,1,4,3,0.10367170626349897
actual,intact,2,1,5,3,-0.0873362445414847
actual,intact,2,1,6,3,-0.035650623885918
actual,intact,2,1,7,3,-0.056577086280056754
actual,intact,2,1,8,3,-0.04731861198738163
actual,intact,2,1,9,3,-0.035650623885918
actual,intact,2,1,10,3,-0.08008008008008005
actual,intact,2,1,11,3,0.0
actual,intact,2,1,12,3,0.0
actual,intact,2,1,13,3,-0.035650623885918
actual,intact,2,1,14,3,-0.10107391029690449
actual,intact,2,1,15,3,0.3615384615384615
actual,intact,2,1,16,3,-0.035650623885918
actual,intact,2,1,17,3,-0.020491803278688492
actual,intact,2,1,18,3,-0.056577086280056754
actual,intact,2,1,19,3,-0.0641025641025641
actual,intact,2,1,20,3,-0.035650623885918
actual,intact,2,1,21,3,0.10367170626349897
actual,intact,2,1,22,3,-0.020491803278688492
actual,intact,2,1,23,3,0.21451104100946383
actual,intact,2,1,24,3,-0.035650623885918
actual,intact,2,1,25,3,-0.04731861198738163
actual,intact,2,1,26,3,-0.020491803278688492
actual,intact,2,1,27,3,-0.020491803278688492
actual,intact,2,1,28,3,-0.04731861198738163
actual,intact,2,1,29,3,0.0
actual,intact,2,1,30,3,-0.056577086280056754
actual,intact,2,1,31,3,0.14871794871794863
actual,intact,2,1,32,3,-0.035650623885918
actual,intact,2,1,33,3,-0.056577086280056754
actual,intact,2,1,34,3,-0.035650623885918
actual,intact,2,1,35,3,-0.0641025641025641
actual,intact,2,1,36,3,0.14871794871794863
actual,intact,2,1,37,3,0.04597701149425293
actual,intact,2,1,38,3,0.14871794871794863
actual,intact,2,1,39,3,0.0
actual,intact,2,1,40,3,-0.04731861198738163
actual,intact,2,1,41,3,-0.020491803278688492
actual,intact,2,1,42,3,0.08608608608608614
periodic,2B,2,1,0,-2,0.08904109589041087
periodic,2B,2,1,1,-2,-0.05586592178770955
periodic,2B,2,1,2,-2,0.05862068965517242
periodic,2B,2,1,3,-2,-0.04672897196261694
periodic,2B,2,1,4,-2,-0.06329113924050622
periodic,2B,2,1,5,-2,-0.07905138339920947
periodic,2B,2,1,6,-2,-0.07462686567164178
periodic,2B,2,1,7,-2,-0.06329113924050622
periodic,2B,2,1,8,-2,-0.04672897196261694
periodic,2B,2,1,9,-2,-0.04672897196261694
periodic,2B,2,1,10,-2,-0.08620689655172398
periodic,2B,2,1,11,-2,0.0
periodic,2B,2,1,12,-2,0.0
periodic,2B,2,1,13,-2,-0.035211267605633756
periodic,2B,2,1,14,-2,0.004987531172069848
periodic,2B,2,1,15,-2,-0.0828729281767957
periodic,2B,2,1,16,-2,-0.06329113924050622
periodic,2B,2,1,17,-2,0.31944444444444453
periodic,2B,2,1,18,-2,0.10447761194029848
periodic,2B,2,1,19,-2,-0.06944444444444442
periodic,2B,2,1,20,-2,-0.05586592178770955
periodic,2B,2,1,21,-2,-0.05586592178770955
periodic,2B,2,1,22,-2,0.0
periodic,2B,2,1,23,-2,-0.04672897196261694
periodic,2B,2,1,24,-2,0.17877094972067042
periodic,2B,2,1,25,-2,0.14936708860759496
periodic,2B,2,1,26,-2,-0.020242914979756943
periodic,2B,2,1,27,-2,-0.04672897196261694
periodic,2B,2,1,28,-2,-0.08620689655172398
periodic,2B,2,1,29,-2,0.28358208955223874
periodic,2B,2,1,30,-2,-0.04672897196261694
periodic,2B,2,1,31,-2,0.2149532710280373
periodic,2B,2,1,32,-2,0.14936708860759496
periodic,2B,2,1,33,-2,0.17877094972067042
periodic,2B,2,1,34,-2,-0.020242914979756943
periodic,2B,2,1,35,-2,-0.07462686567164178
periodic,2B,2,1,36,-2,-0.035211267605633756
periodic,2B,2,1,37,-2,-0.09406657018813314
periodic,2B,2,1,38,-2,-0.06329113924050622
periodic,2B,2,1,39,-2,0.0
periodic,2B,2,1,40,-2,-0.06329113924050622
periodic,2B,2,1,41,-2,-0.035211267605633756
periodic,2B,2,1,42,-2,-0.04672897196261694
periodic,2B,2,1,0,-1,0.09014084507042253
periodic,2B,2,1,1,-1,-0.05517241379310356
periodic,2B,2,1,2,-1,-0.0851063829787233
periodic,2B,2,1,3,-1,-0.04615384615384621
periodic,2B,2,1,4,-1,-0.0625
periodic,2B,2,1,5,-1,-0.07804878048780495
periodic,2B,2,1,6,-1,0.10526315789473684
periodic,2B,2,1,7,-1,-0.0625
periodic,2B,2,1,8,-1,-0.04615384615384621
periodic,2B,2,1,9,-1,-0.04615384615384621
periodic,2B,2,1,10,-1,0.05957446808510647
periodic,2B,2,1,11,-1,0.0
periodic,2B,2,1,12,-1,0.0
periodic,2B,2,1,13,-1,-0.03478260869565197
periodic,2B,2,1,14,-1,-0.09846153846153838
periodic,2B,2,1,15,-1,-0.08181818181818179
periodic,2B,2,1,16,-1,-0.0625
periodic,2B,2,1,17,-1,-0.0685714285714285
periodic,2B,2,1,18,-1,-0.0736842105263158
periodic,2B,2,1,19,-1,-0.0685714285714285
periodic,2B,2,1,20,-1,0.17931034482758623
periodic,2B,2,1,21,-1,-0.05517241379310356
periodic,2B,2,1,22,-1,0.0
periodic,2B,2,1,23,-1,-0.04615384615384621
periodic,2B,2,1,24,-1,-0.05517241379310356
periodic,2B,2,1,25,-1,-0.0625
periodic,2B,2,1,26,-1,-0.020000000000000018
periodic,2B,2,1,27,-1,0.21538461538461529
periodic,2B,2,1,28,-1,-0.0851063829787233
periodic,2B,2,1,29,-1,-0.0736842105263158
periodic,2B,2,1,30,-1,-0.04615384615384621
periodic,2B,2,1,31,-1,0.21538461538461529
periodic,2B,2,1,32,-1,-0.0625
periodic,2B,2,1,33,-1,0.17931034482758623
periodic,2B,2,1,34,-1,-0.020000000000000018
periodic,2B,2,1,35,-1,0.10526315789473684
periodic,2B,2,1,36,-1,0.26086956521739135
periodic,2B,2,1,37,-1,0.02857142857142847
periodic,2B,2,1,38,-1,-0.0625
periodic,2B,2,1,39,-1,0.0
periodic,2B,2,1,40,-1,-0.0625
periodic,2B,2,1,41,-1,-0.03478260869565197
periodic,2B,2,1,42,-1,-0.04615384615384621
periodic,2B,2,1,0,0,0.09121245828698554
periodic,2B,2,1,1,0,0.17983651226158026
periodic,2B,2,1,2,0,-0.08403361344537807
periodic,2B,2,1,3,0,-0.0455927051671734
periodic,2B,2,1,4,0,-0.061728395061728225
periodic,2B,2,1,5,0,-0.07707129094412335
periodic,2B,2,1,6,0,-0.07276507276507282
periodic,2B,2,1,7,0,-0.061728395061728225
periodic,2B,2,1,8,0,0.21580547112462
periodic,2B,2,1,9,0,-0.0455927051671734
periodic,2B,2,1,10,0,0.20504201680672274
periodic,2B,2,1,11,0,0.0
periodic,2B,2,1,12,0,0.0
periodic,2B,2,1,13,0,-0.03436426116838498
periodic,2B,2,1,14,0,0.11178614823815314
periodic,2B,2,1,15,0,0.07360861759425497
periodic,2B,2,1,16,0,-0.061728395061728225
periodic,2B,2,1,17,0,-0.0677200902934536
periodic,2B,2,1,18,0,-0.07276507276507282
periodic,2B,2,1,19,0,-0.0677200902934536
periodic,2B,2,1,20,0,-0.05449591280653965
periodic,2B,2,1,21,0,-0.05449591280653965
periodic,2B,2,1,22,0,0.0
periodic,2B,2,1,23,0,-0.0455927051671734
periodic,2B,2,1,24,0,-0.05449591280653965
periodic,2B,2,1,25,0,-0.061728395061728225
periodic,2B,2,1,26,0,-0.01976284584980248
periodic,2B,2,1,27,0,-0.0455927051671734
periodic,2B,2,1,28,0,0.06050420168067239
periodic,2B,2,1,29,0,-0.07276507276507282
periodic,2B,2,1,30,0,-0.0455927051671734
periodic,2B,2,1,31,0,-0.0455927051671734
periodic,2B,2,1,32,0,0.15061728395061735
periodic,2B,2,1,33,0,-0.05449591280653965
periodic,2B,2,1,34,0,-0.01976284584980248
periodic,2B,2,1,35,0,-0.07276507276507282
periodic,2B,2,1,36,0,-0.03436426116838498
periodic,2B,2,1,37,0,0.15091678420310295
periodic,2B,2,1,38,0,-0.061728395061728225
periodic,2B,2,1,39,0,0.0
periodic,2B,2,1,40,0,0.15061728395061735
periodic,2B,2,1,41,0,-0.03436426116838498
periodic,2B,2,1,42,0,-0.0455927051671734
periodic,2B,2,1,0,1,-0.005633802816901401
periodic,2B,2,1,1,1,-0.05517241379310356
periodic,2B,2,1,2,1,0.05957446808510647
periodic,2B,2,1,3,1,-0.04615384615384621
periodic,2B,2,1,4,1,-0.0625
periodic,2B,2,1,5,1,-0.0736842105263158
periodic,2B,2,1,6,1,0.10526315789473684
periodic,2B,2,1,7,1,0.15000000000000002
periodic,2B,2,1,8,1,-0.04615384615384621
periodic,2B,2,1,9,1,-0.04615384615384621
periodic,2B,2,1,10,1,-0.0851063829787233
periodic,2B,2,1,11,1,0.0
periodic,2B,2,1,12,1,0.0
periodic,2B,2,1,13,1,0.26086956521739135
periodic,2B,2,1,14,1,-0.09846153846153838
periodic,2B,2,1,15,1,0.07272727272727275
periodic,2B,2,1,16,1,0.15000000000000002
periodic,2B,2,1,17,1,-0.0685714285714285
periodic,2B,2,1,18,1,-0.0736842105263158
periodic,2B,2,1,19,1,0.12571428571428578
periodic,2B,2,1,20,1,0.17931034482758623
periodic,2B,2,1,21,1,-0.05517241379310356
periodic,2B,2,1,22,1,0.0
periodic,2B,2,1,23,1,0.21538461538461529
periodic,2B,2,1,24,1,-0.05517241379310356
periodic,2B,2,1,25,1,-0.0625
periodic,2B,2,1,26,1,0.0
periodic,2B,2,1,27,1,-0.04615384615384621
periodic,2B,2,1,28,1,-0.0851063829787233
periodic,2B,2,1,29,1,-0.0736842105263158
periodic,2B,2,1,30,1,0.21538461538461529
periodic,2B,2,1,31,1,-0.04615384615384621
periodic,2B,2,1,32,1,-0.0625
periodic,2B,2,1,33,1,-0.05517241379310356
periodic,2B,2,1,34,1,-0.020000000000000018
periodic,2B,2,1,35,1,-0.0736842105263158
periodic,2B,2,1,36,1,-0.03478260869565197
periodic,2B,2,1,37,1,-0.09285714285714297
periodic,2B,2,1,38,1,0.36250000000000004
periodic,2B,2,1,39,1,0.0
periodic,2B,2,1,40,1,-0.0625
periodic,2B,2,1,41,1,0.32000000000000006
periodic,2B,2,1,42,1,-0.04615384615384621
periodic,2B,2,1,0,2,-0.10273972602739745
periodic,2B,2,1,1,2,-0.05586592178770955
periodic,2B,2,1,2,2,-0.08620689655172398
periodic,2B,2,1,3,2,-0.04672897196261694
periodic,2B,2,1,4,2,0.14936708860759496
periodic,2B,2,1,5,2,-0.07462686567164178
periodic,2B,2,1,6,2,0.10447761194029848
periodic,2B,2,1,7,2,0.14936708860759496
periodic,2B,2,1,8,2,-0.04672897196261694
periodic,2B,2,1,9,2,-0.04672897196261694
periodic,2B,2,1,10,2,0.20344827586206904
periodic,2B,2,1,11,2,0.0
periodic,2B,2,1,12,2,0.0
periodic,2B,2,1,13,2,-0.035211267605633756
periodic,2B,2,1,14,2,-0.09975062344139651
periodic,2B,2,1,15,2,-0.0828729281767957
periodic,2B,2,1,16,2,-0.06329113924050622
periodic,2B,2,1,17,2,0.1250000000000001
periodic,2B,2,1,18,2,-0.07462686567164178
periodic,2B,2,1,19,2,-0.06944444444444442
periodic,2B,2,1,20,2,-0.05586592178770955
periodic,2B,2,1,21,2,-0.05586592178770955
periodic,2B,2,1,22,2,0.0
periodic,2B,2,1,23,2,-0.04672897196261694
periodic,2B,2,1,24,2,-0.05586592178770955
periodic,2B,2,1,25,2,-0.06329113924050622
periodic,2B,2,1,26,2,0.0
periodic,2B,2,1,27,2,0.2149532710280373
periodic,2B,2,1,28,2,0.05862068965517242
periodic,2B,2,1,29,2,0.10447761194029848
periodic,2B,2,1,30,2,-0.04672897196261694
periodic,2B,2,1,31,2,-0.04672897196261694
periodic,2B,2,1,32,2,0.14936708860759496
periodic,2B,2,1,33,2,-0.05586592178770955
periodic,2B,2,1,34,2,-0.020242914979756943
periodic,2B,2,1,35,2,-0.07462686567164178
periodic,2B,2,1,36,2,-0.035211267605633756
periodic,2B,2,1,37,2,-0.09406657018813314
periodic,2B,2,1,38,2,-0.06329113924050622
periodic,2B,2,1,39,2,0.0
periodic,2B,2,1,40,2,-0.06329113924050622
periodic,2B,2,1,41,2,-0.020242914979756943
periodic,2B,2,1,42,2,0.2149532710280373
periodic,2B,2,1,0,3,-0.10410641989589342
periodic,2B,2,1,1,3,-0.056577086280056754
periodic,2B,2,1,2,3,0.20262008733624448
periodic,2B,2,1,3,3,-0.04731861198738163
periodic,2B,2,1,4,3,-0.0641025641025641
periodic,2B,2,1,5,3,0.10367170626349897
periodic,2B,2,1,6,3,-0.07559395248380119
periodic,2B,2,1,7,3,-0.0641025641025641
periodic,2B,2,1,8,3,-0.04731861198738163
periodic,2B,2,1,9,3,-0.04731861198738163
periodic,2B,2,1,10,3,-0.0873362445414847
periodic,2B,2,1,11,3,0.0
periodic,2B,2,1,12,3,0.0
periodic,2B,2,1,13,3,-0.035650623885918
periodic,2B,2,1,14,3,-0.10107391029690449
periodic,2B,2,1,15,3,-0.08395522388059695
periodic,2B,2,1,16,3,0.14871794871794863
periodic,2B,2,1,17,3,-0.07033997655334123
periodic,2B,2,1,18,3,-0.07559395248380119
periodic,2B,2,1,19,3,-0.07033997655334123
periodic,2B,2,1,20,3,-0.056577086280056754
periodic,2B,2,1,21,3,-0.056577086280056754
periodic,2B,2,1,22,3,0.0
periodic,2B,2,1,23,3,-0.04731861198738163
periodic,2B,2,1,24,3,-0.056577086280056754
periodic,2B,2,1,25,3,-0.0641025641025641
periodic,2B,2,1,26,3,0.0
periodic,2B,2,1,27,3,-0.04731861198738163
periodic,2B,2,1,28,3,-0.0873362445414847
periodic,2B,2,1,29,3,-0.07559395248380119
periodic,2B,2,1,30,3,-0.04731861198738163
periodic,2B,2,1,31,3,-0.04731861198738163
periodic,2B,2,1,32,3,-0.0641025641025641
periodic,2B,2,1,33,3,-0.056577086280056754
periodic,2B,2,1,34,3,-0.020491803278688492
periodic,2B,2,1,35,3,-0.07559395248380119
periodic,2B,2,1,36,3,-0.035650623885918
periodic,2B,2,1,37,3,-0.09530791788856319
periodic,2B,2,1,38,3,-0.0641025641025641
periodic,2B,2,1,39,3,0.0
periodic,2B,2,1,40,3,-0.0641025641025641
periodic,2B,2,1,41,3,-0.020491803278688492
periodic,2B,2,1,42,3,-0.04731861198738163
tracked,2B,2,1,0,-2,-0.11999999999999988
tracked,2B,2,1,1,-2,0.1515151515151515
tracked,2B,2,1,2,-2,0.17647058823529416
tracked,2B,2,1,3,-2,-0.050000000000000044
tracked,2B,2,1,4,-2,-0.06944444444444442
tracked,2B,2,1,5,-2,0.06666666666666665
tracked,2B,2,1,6,-2,-0.08333333333333326
tracked,2B,2,1,7,-2,0.1250000000000001
tracked,2B,2,1,8,-2,-0.050000000000000044
tracked,2B,2,1,9,-2,-0.050000000000000044
tracked,2B,2,1,10,-2,-0.09803921568627438
tracked,2B,2,1,11,-2,0.0
tracked,2B,2,1,12,-2,0.0
tracked,2B,2,1,13,-2,-0.0370370370370372
tracked,2B,2,1,14,-2,0.08695652173913049
tracked,2B,2,1,15,-2,0.19791666666666674
tracked,2B,2,1,16,-2,-0.06944444444444442
tracked,2B,2,1,17,-2,-0.07692307692307687
tracked,2B,2,1,18,-2,0.08333333333333337
tracked,2B,2,1,19,-2,-0.07692307692307687
tracked,2B,2,1,20,-2,-0.06060606060606055
tracked,2B,2,1,21,-2,-0.06060606060606055
tracked,2B,2,1,22,-2,0.0
tracked,2B,2,1,23,-2,0.18333333333333335
tracked,2B,2,1,24,-2,0.1515151515151515
tracked,2B,2,1,25,-2,-0.06944444444444442
tracked,2B,2,1,26,-2,0.27083333333333337
tracked,2B,2,1,27,-2,-0.050000000000000044
tracked,2B,2,1,28,-2,0.03921568627450989
tracked,2B,2,1,29,-2,-0.08333333333333326
tracked,2B,2,1,30,-2,-0.050000000000000044
tracked,2B,2,1,31,-2,-0.050000000000000044
tracked,2B,2,1,32,-2,0.1250000000000001
tracked,2B,2,1,33,-2,-0.06060606060606055
tracked,2B,2,1,34,-2,-0.02083333333333326
tracked,2B,2,1,35,-2,-0.08333333333333326
tracked,2B,2,1,36,-2,-0.0370370370370372
tracked,2B,2,1,37,-2,0.008333333333333304
tracked,2B,2,1,38,-2,-0.06944444444444442
tracked,2B,2,1,39,-2,0.0
tracked,2B,2,1,40,-2,-0.06944444444444442
tracked,2B,2,1,41,-2,0.2222222222222221
tracked,2B,2,1,42,-2,-0.050000000000000044
tracked,2B,2,1,0,-1,-0.025219298245613864
tracked,2B,2,1,1,-1,0.15211970074812975
tracked,2B,2,1,2,-1,-0.09677419354838701
tracked,2B,2,1,3,-1,0.1838134430727023
tracked,2B,2,1,4,-1,0.12571428571428578
tracked,2B,2,1,5,-1,0.06764168190127973
tracked,2B,2,1,6,-1,0.08423114593535752
tracked,2B,2,1,7,-1,0.12571428571428578
tracked,2B,2,1,8,-1,0.41700960219478733
tracked,2B,2,1,9,-1,-0.04938271604938271
tracked,2B,2,1,10,-1,0.17741935483870974
tracked,2B,2,1,11,-1,0.0
tracked,2B,2,1,12,-1,0.0
tracked,2B,2,1,13,-1,0.22256097560975607
tracked,2B,2,1,14,-1,-0.013110846245530272
tracked,2B,2,1,15,-1,-0.09254498714652959
tracked,2B,2,1,16,-1,0.12571428571428578
tracked,2B,2,1,17,-1,-0.07594936708860756
tracked,2B,2,1,18,-1,0.08423114593535752
tracked,2B,2,1,19,-1,0.1033755274261603
tracked,2B,2,1,20,-1,-0.05985037406483795
tracked,2B,2,1,21,-1,-0.05985037406483795
tracked,2B,2,1,22,-1,0.0
tracked,2B,2,1,23,-1,0.1838134430727023
tracked,2B,2,1,24,-1,0.15211970074812975
tracked,2B,2,1,25,-1,0.12571428571428578
tracked,2B,2,1,26,-1,-0.020583190394511064
tracked,2B,2,1,27,-1,-0.04938271604938271
tracked,2B,2,1,28,-1,-0.09677419354838701
tracked,2B,2,1,29,-1,-0.0822722820763957
tracked,2B,2,1,30,-1,0.1838134430727023
tracked,2B,2,1,31,-1,0.1838134430727023
tracked,2B,2,1,32,-1,0.12571428571428578
tracked,2B,2,1,33,-1,-0.05985037406483795
tracked,2B,2,1,34,-1,-0.020583190394511064
tracked,2B,2,1,35,-1,0.08423114593535752
tracked,2B,2,1,36,-1,0.22256097560975607
tracked,2B,2,1,37,-1,0.00959561343385873
tracked,2B,2,1,38,-1,0.12571428571428578
tracked,2B,2,1,39,-1,0.0
tracked,2B,2,1,40,-1,0.12571428571428578
tracked,2B,2,1,41,-1,-0.03658536585365857
tracked,2B,2,1,42,-1,0.1838134430727023
tracked,2B,2,1,0,0,0.16233766233766245
tracked,2B,2,1,1,0,0.15270935960591137
tracked,2B,2,1,2,0,0.04140127388535042
tracked,2B,2,1,3,0,-0.04878048780487809
tracked,2B,2,1,4,0,0.12641083521444696
tracked,2B,2,1,5,0,-0.08664259927797846
tracked,2B,2,1,6,0,-0.0812379110251451
tracked,2B,2,1,7,0,-0.0677200902934536
tracked,2B,2,1,8,0,0.18428184281842808
tracked,2B,2,1,9,0,-0.04878048780487809
tracked,2B,2,1,10,0,0.17834394904458606
tracked,2B,2,1,11,0,0.0
tracked,2B,2,1,12,0,0.0
tracked,2B,2,1,13,0,-0.03614457831325302
tracked,2B,2,1,14,0,-0.0117647058823529
tracked,2B,2,1,15,0,-0.09137055837563435
tracked,2B,2,1,16,0,-0.0677200902934536
tracked,2B,2,1,17,0,0.2833333333333333
tracked,2B,2,1,18,0,-0.0812379110251451
tracked,2B,2,1,19,0,-0.07499999999999996
tracked,2B,2,1,20,0,-0.059113300492610765
tracked,2B,2,1,21,0,-0.059113300492610765
tracked,2B,2,1,22,0,0.0
tracked,2B,2,1,23,0,-0.04878048780487809
tracked,2B,2,1,24,0,-0.059113300492610765
tracked,2B,2,1,25,0,0.12641083521444696
tracked,2B,2,1,26,0,-0.02033898305084758
tracked,2B,2,1,27,0,-0.04878048780487809
tracked,2B,2,1,28,0,0.17834394904458606
tracked,2B,2,1,29,0,0.2514506769825918
tracked,2B,2,1,30,0,-0.04878048780487809
tracked,2B,2,1,31,0,0.18428184281842808
tracked,2B,2,1,32,0,-0.0677200902934536
tracked,2B,2,1,33,0,0.15270935960591137
tracked,2B,2,1,34,0,-0.02033898305084758
tracked,2B,2,1,35,0,0.2514506769825918
tracked,2B,2,1,36,0,-0.03614457831325302
tracked,2B,2,1,37,0,0.12719891745602163
tracked,2B,2,1,38,0,-0.0677200902934536
tracked,2B,2,1,39,0,0.0
tracked,2B,2,1,40,0,0.12641083521444696
tracked,2B,2,1,41,0,-0.03614457831325302
tracked,2B,2,1,42,0,-0.04878048780487809
tracked,2B,2,1,0,1,-0.11842105263157876
tracked,2B,2,1,1,1,-0.05985037406483795
tracked,2B,2,1,2,1,0.040322580645161366
tracked,2B,2,1,3,1,-0.04938271604938271
tracked,2B,2,1,4,1,-0.0685714285714285
tracked,2B,2,1,5,1,-0.0822722820763957
tracked,2B,2,1,6,1,0.08423114593535752
tracked,2B,2,1,7,1,0.12571428571428578
tracked,2B,2,1,8,1,-0.04938271604938271
tracked,2B,2,1,9,1,-0.04938271604938271
tracked,2B,2,1,10,1,-0.09677419354838701
tracked,2B,2,1,11,1,0.0
tracked,2B,2,1,12,1,0.0
tracked,2B,2,1,13,1,0.22256097560975607
tracked,2B,2,1,14,1,-0.013110846245530272
tracked,2B,2,1,15,1,0.05312767780634109
tracked,2B,2,1,16,1,0.32000000000000006
tracked,2B,2,1,17,1,-0.07594936708860756
tracked,2B,2,1,18,1,0.25073457394711063
tracked,2B,2,1,19,1,0.4620253164556962
tracked,2B,2,1,20,1,0.36408977556109723
tracked,2B,2,1,21,1,0.15211970074812975
tracked,2B,2,1,22,1,0.0
